date,water,muni,species,qty,size,county,year
2021-05-25,TEMPLE STREAM,TEMPLE,BROOK TROUT,300,9,Franklin County,2021
2021-06-02,THE HORNS P,WYMAN TWP,BROOK TROUT,300,3,Franklin County,2021
2021-04-23,TOOTHAKER P,PHILLIPS,BROOK TROUT,250,10,Franklin County,2021
2021-05-11,TOOTHAKER P,PHILLIPS,BROOK TROUT,100,10,Franklin County,2021
2021-10-01,TOOTHAKER P,PHILLIPS,BROOK TROUT,200,7,Franklin County,2021
2021-10-01,TOOTHAKER P,PHILLIPS,BROOK TROUT,200,12,Franklin County,2021
2021-09-27,TUMBLEDOWN P,TOWNSHIP 6 NORTH OF,BROOK TROUT,450,7,Franklin County,2021
2021-04-30,VARNUM P,WILTON,BROOK TROUT,800,9,Franklin County,2021
2021-06-07,VARNUM P,WILTON,BROOK TROUT,80,10,Franklin County,2021
2021-06-11,VARNUM P,WILTON,L.L. SALMON,100,8,Franklin County,2021
2021-05-21,VILES P (LITTLE),JIM POND TWP,BROOK TROUT,400,3,Franklin County,2021
2021-04-28,WEBB L,WELD,BROOK TROUT,200,10,Franklin County,2021
2021-07-01,WEBB L,WELD,BROOK TROUT,2000,4,Franklin County,2021
2021-10-14,WEBB L,WELD,BROOK TROUT,900,12,Franklin County,2021
2021-10-25,WEBB L,WELD,BROWN TROUT,600,13,Franklin County,2021
2021-10-27,WEBB L,WELD,BROOK TROUT,500,13,Franklin County,2021
2021-10-29,WEBB L,WELD,L.L. SALMON,300,11,Franklin County,2021
2021-11-01,WEBB L,WELD,BROOK TROUT,1100,12,Franklin County,2021
2021-04-28,WEBB R,CARTHAGE,BROOK TROUT,400,9,Franklin County,2021
2021-05-11,WEBB R,CARTHAGE,BROOK TROUT,300,10,Franklin County,2021
2021-04-21,WILSON P,WILTON,BROOK TROUT,1550,10,Franklin County,2021
2021-06-04,WILSON P,WILTON,BROOK TROUT,155,10,Franklin County,2021
2021-10-25,WILSON P,WILTON,BROOK TROUT,1500,12,Franklin County,2021
2021-10-29,WILSON P,WILTON,L.L. SALMON,300,11,Franklin County,2021
2021-11-17,WILSON P,WILTON,BROOK TROUT,75,17,Franklin County,2021
2021-04-20,WILSON STREAM,WILTON,BROOK TROUT,250,10,Franklin County,2021
2021-04-28,WILSON STREAM,WILTON,BROOK TROUT,200,9,Franklin County,2021
2021-05-07,WILSON STREAM,WILTON,BROOK TROUT,250,9,Franklin County,2021
2021-05-25,WILSON STREAM,WILTON,BROOK TROUT,450,9,Franklin County,2021
2021-06-16,WILSON STREAM,WILTON,BROOK TROUT,75,10,Franklin County,2021
2021-09-22,ANDERSON P,T10 SD,BROOK TROUT,250,7,Hancock County,2021
2021-05-12,BEECH HILL P,OTIS,L.L. SALMON,350,7,Hancock County,2021
2021-11-30,BEECH HILL P,OTIS,L.L. SALMON,45,16,Hancock County,2021
2021-11-30,BEECH HILL P,OTIS,L.L. SALMON,55,14,Hancock County,2021
2021-10-15,BIRCH HARBOR P,WINTER HARBOR,BROOK TROUT,300,7,Hancock County,2021
2021-10-15,BIRCH HARBOR P,WINTER HARBOR,BROOK TROUT,50,13,Hancock County,2021
2021-05-14,BRANCH L,ELLSWORTH,L.L. SALMON,800,7,Hancock County,2021
2021-10-20,BRANCH P (UPPER MIDDLE),AURORA,L.L. SALMON,50,11,Hancock County,2021
2021-10-26,BREAKNECK P (LOWER),BAR HARBOR,BROOK TROUT,250,8,Hancock County,2021
2021-10-26,BREAKNECK P (UPPER),BAR HARBOR,BROOK TROUT,275,8,Hancock County,2021
2021-04-21,BUBBLE P,BAR HARBOR,BROOK TROUT,175,10,Hancock County,2021
2021-10-20,BUBBLE P,BAR HARBOR,BROOK TROUT,50,13,Hancock County,2021
2021-10-20,BUBBLE P,BAR HARBOR,BROOK TROUT,600,7,Hancock County,2021
2021-05-11,BURNT LAND L,T35 MD,SPLAKE,350,10,Hancock County,2021
2021-05-14,CRAIG P,ORLAND,L.L. SALMON,75,7,Hancock County,2021
2021-10-09,CRAIG P,ORLAND,BROOK TROUT,100,13,Hancock County,2021
2021-10-09,CRAIG P,ORLAND,BROOK TROUT,1100,7,Hancock County,2021
2021-11-30,CRAIG P,ORLAND,L.L. SALMON,14,14,Hancock County,2021
2021-11-30,CRAIG P,ORLAND,L.L. SALMON,11,16,Hancock County,2021
2021-09-30,CRYSTAL P,T40 MD,BROOK TROUT,700,7,Hancock County,2021
2021-05-12,DONNELL P,T9 SD,L.L. SALMON,450,7,Hancock County,2021
2021-05-25,DUCK L,OQITON TWP,L.L. SALMON,500,7,Hancock County,2021
2021-10-06,DUCK L,OQITON TWP,BROOK TROUT,2000,8,Hancock County,2021
2021-09-22,DUCKTAIL P,AMHERST,BROOK TROUT,260,7,Hancock County,2021
2021-05-18,EAGLE L,BAR HARBOR,L.L. SALMON,50,7,Hancock County,2021
2021-10-20,EAGLE L,BAR HARBOR,BROOK TROUT,3375,7,Hancock County,2021
2021-10-20,EAGLE L,BAR HARBOR,BROOK TROUT,100,13,Hancock County,2021
2021-11-30,EAGLE L,BAR HARBOR,BROOK TROUT,40,17,Hancock County,2021
2021-12-01,EAGLE L,BAR HARBOR,L.L. SALMON,22,16,Hancock County,2021
2021-12-01,EAGLE L,BAR HARBOR,L.L. SALMON,28,14,Hancock County,2021
2021-05-18,ECHO L,MOUNT DESERT,L.L. SALMON,35,7,Hancock County,2021
2021-11-09,ECHO L,MOUNT DESERT,BROOK TROUT,800,8,Hancock County,2021
2021-11-09,ECHO L,MOUNT DESERT,BROOK TROUT,300,14,Hancock County,2021
2021-09-27,FLANDERS P,SULLIVAN,BROWN TROUT,100,12,Hancock County,2021
2021-11-05,FLANDERS P,SULLIVAN,RAINBOW TROUT,800,13,Hancock County,2021
2021-04-21,FOX P,T10 SD,BROOK TROUT,400,10,Hancock County,2021
2021-09-27,FOX P,T10 SD,BROWN TROUT,150,12,Hancock County,2021
2021-10-06,FOX P,T10 SD,BROOK TROUT,1200,7,Hancock County,2021
2021-10-08,GREAT P,GREAT POND,BROWN TROUT,350,12,Hancock County,2021
2021-10-27,GREEN L,ELLSWORTH,L.L. SALMON,600,11,Hancock County,2021
2021-10-20,HADLOCK P (LOWER),MOUNT DESERT,BROOK TROUT,75,13,Hancock County,2021
2021-10-26,HADLOCK P (LOWER),MOUNT DESERT,BROOK TROUT,600,7,Hancock County,2021
2021-11-30,HADLOCK P (LOWER),MOUNT DESERT,BROOK TROUT,14,17,Hancock County,2021
2021-10-20,HADLOCK P (UPPER),MOUNT DESERT,BROOK TROUT,75,13,Hancock County,2021
2021-10-26,HADLOCK P (UPPER),MOUNT DESERT,BROOK TROUT,600,8,Hancock County,2021
2021-11-30,HADLOCK P (UPPER),MOUNT DESERT,BROOK TROUT,9,17,Hancock County,2021
2021-10-26,HALFMOON P,BAR HARBOR,BROOK TROUT,125,7,Hancock County,2021
2021-09-27,HANCOCK P,BUCKSPORT,BROWN TROUT,60,12,Hancock County,2021
2021-05-26,HEART P,ORLAND,SPLAKE,225,11,Hancock County,2021
2021-05-12,HOPKINS P,MARIAVILLE,L.L. SALMON,75,7,Hancock County,2021
2021-10-20,HOPKINS P,MARIAVILLE,BROOK TROUT,600,13,Hancock County,2021
2021-11-30,HOPKINS P,MARIAVILLE,L.L. SALMON,11,16,Hancock County,2021
2021-11-30,HOPKINS P,MARIAVILLE,L.L. SALMON,14,14,Hancock County,2021
2021-05-26,JACOB BUCK P,BUCKSPORT,SPLAKE,350,11,Hancock County,2021
2021-10-08,JACOB BUCK P,BUCKSPORT,BROOK TROUT,100,13,Hancock County,2021
2021-09-27,JONES P,GOULDSBORO,BROWN TROUT,100,12,Hancock County,2021
2021-10-21,JONES P,GOULDSBORO,RAINBOW TROUT,1050,13,Hancock County,2021
2021-05-18,JORDAN P,MOUNT DESERT,L.L. SALMON,50,7,Hancock County,2021
2021-11-30,JORDAN P,MOUNT DESERT,L.L. SALMON,14,14,Hancock County,2021
2021-11-30,JORDAN P,MOUNT DESERT,L.L. SALMON,11,16,Hancock County,2021
2021-10-13,KING P,GREAT POND,BROWN TROUT,200,12,Hancock County,2021
2021-10-26,LAKE WOOD,BAR HARBOR,BROOK TROUT,600,8,Hancock County,2021
2021-09-28,LEAD MTN P (LO & MD),T28 MD,BROWN TROUT,300,12,Hancock County,2021
2021-09-28,LEAD MTN P (UPPER),T28 MD,BROWN TROUT,550,12,Hancock County,2021
2021-10-20,LEAD MTN P (UPPER),T28 MD,L.L. SALMON,75,11,Hancock County,2021
2021-10-04,LILY P,DEER ISLE,BROWN TROUT,50,12,Hancock County,2021
2021-10-18,LILY P,DEER ISLE,BROOK TROUT,1100,7,Hancock County,2021
2021-04-21,LITTLE P,FRANKLIN,BROOK TROUT,225,10,Hancock County,2021
2021-05-18,LONG (GREAT) P,SOUTHWEST HARBOR,L.L. SALMON,225,7,Hancock County,2021
2021-11-17,LONG (GREAT) P,MOUNT DESERT,BROOK TROUT,500,14,Hancock County,2021
2021-09-22,LONG P,SULLIVAN,BROOK TROUT,950,7,Hancock County,2021
2021-09-27,LONG P,T10 SD,BROWN TROUT,100,12,Hancock County,2021
2021-10-06,LONG P,T10 SD,BROOK TROUT,200,13,Hancock County,2021
2021-10-07,LONG P,GREAT POND,BROOK TROUT,550,13,Hancock County,2021
2021-09-22,LONG P (LITTLE),T10 SD,BROOK TROUT,250,7,Hancock County,2021
2021-09-30,LOON P,T40 MD,BROOK TROUT,300,7,Hancock County,2021
2021-10-13,LOVEJOY P,T34 MD,BROOK TROUT,110,13,Hancock County,2021
2021-10-19,LOVEJOY P,T34 MD,BROOK TROUT,800,8,Hancock County,2021
2021-10-20,LOVEJOY P,T34 MD,BROOK TROUT,75,14,Hancock County,2021
2021-10-05,MOLASSES P,EASTBROOK,BROWN TROUT,500,12,Hancock County,2021
2021-11-30,MOLASSES P,EASTBROOK,L.L. SALMON,42,14,Hancock County,2021
2021-11-30,MOLASSES P,EASTBROOK,L.L. SALMON,34,16,Hancock County,2021
2021-09-21,MORRISON P (UPPER),GREAT POND,BROOK TROUT,1025,7,Hancock County,2021
2021-10-19,MORRISON P (UPPER),GREAT POND,BROOK TROUT,50,13,Hancock County,2021
2021-05-11,NICATOUS L,T40 MD,SPLAKE,1500,10,Hancock County,2021
2021-10-05,NICATOUS L,T40 MD,L.L. SALMON,650,13,Hancock County,2021
2021-10-28,NICATOUS L,T40 MD,SPLAKE,1000,13,Hancock County,2021
2021-11-18,NICATOUS L,T40 MD,L.L. SALMON,50,17,Hancock County,2021
2021-06-01,NICATOUS STREAM,T3 ND,BROOK TROUT,18755,2,Hancock County,2021
2021-04-21,ORLAND R,ORLAND,BROOK TROUT,400,10,Hancock County,2021
2021-10-08,ORLAND R,ORLAND,BROOK TROUT,150,13,Hancock County,2021
2021-11-05,OXHEAD P (MIDDLE),T40 MD,BROOK TROUT,60,17,Hancock County,2021
2021-11-05,OXHEAD P (MIDDLE),T40 MD,BROOK TROUT,300,13,Hancock County,2021
2021-09-21,OXHEAD P (UPPER),T40 MD,BROOK TROUT,450,8,Hancock County,2021
2021-09-22,PARTRIDGE P,AMHERST,BROOK TROUT,550,7,Hancock County,2021
2021-05-14,PATTEN P (LOWER),SURRY,L.L. SALMON,200,7,Hancock County,2021
2021-10-05,PATTEN P (LOWER),SURRY,BROWN TROUT,150,12,Hancock County,2021
2021-05-14,PHILLIPS (LUCERNE) L,DEDHAM,L.L. SALMON,300,7,Hancock County,2021
2021-11-04,PHILLIPS (LUCERNE) L,DEDHAM,BROOK TROUT,900,13,Hancock County,2021
2021-04-29,PICKEREL P,T32 MD,BROOK TROUT,500,10,Hancock County,2021
2021-07-06,PICKEREL P,T32 MD,BROOK TROUT,50,11,Hancock County,2021
2021-07-13,PICKEREL P,T32 MD,BROOK TROUT,50,11,Hancock County,2021
2021-10-12,PICKEREL P,T32 MD,BROOK TROUT,750,13,Hancock County,2021
2021-11-15,PICKEREL P,T32 MD,BROOK TROUT,50,13,Hancock County,2021
2021-11-15,PICKEREL P,T32 MD,BROOK TROUT,50,17,Hancock County,2021
2021-10-15,QUARRY P,SULLIVAN,BROOK TROUT,150,7,Hancock County,2021
2021-09-22,RAINBOW P,T10 SD,BROOK TROUT,700,7,Hancock County,2021
2021-11-17,ROUND P,MOUNT DESERT,BROOK TROUT,160,14,Hancock County,2021
2021-09-22,SALMON P,T10 SD,BROOK TROUT,300,7,Hancock County,2021
2021-10-15,SEAL COVE P,TREMONT,BROWN TROUT,200,12,Hancock County,2021
2021-10-12,SELMORE (KILLMAN) P,OQITON TWP,BROOK TROUT,300,8,Hancock County,2021
2021-05-11,SIDE PISTOL L,T3 ND,BROOK TROUT,400,10,Hancock County,2021
2021-04-21,SIMMONS P,HANCOCK,BROOK TROUT,125,10,Hancock County,2021
2021-10-18,SIMMONS P,HANCOCK,BROOK TROUT,200,7,Hancock County,2021
2021-10-18,SIMMONS P,HANCOCK,BROOK TROUT,50,13,Hancock County,2021
2021-05-03,SPRING L,T3 ND,L.L. SALMON,250,8,Hancock County,2021
2021-09-21,SPRING L,T3 ND,BROOK TROUT,1000,8,Hancock County,2021
2021-10-01,SPRING RIVER L,T10 SD,BROWN TROUT,700,12,Hancock County,2021
2021-10-26,SPRING RIVER L,T10 SD,BROOK TROUT,800,13,Hancock County,2021
2021-10-18,SPRINGY P (LOWER),OTIS,BROOK TROUT,100,13,Hancock County,2021
2021-11-18,SPRINGY P (LOWER),OTIS,BROOK TROUT,300,14,Hancock County,2021
2021-09-22,TILDEN P,T10 SD,BROOK TROUT,1250,7,Hancock County,2021
2021-05-03,TITCOMB P,T32 MD,BROOK TROUT,350,10,Hancock County,2021
2021-05-14,TODDY P,ORLAND,L.L. SALMON,300,7,Hancock County,2021
2021-05-26,TODDY P,SURRY,SPLAKE,1000,11,Hancock County,2021
2021-10-05,TODDY P,SURRY,BROWN TROUT,1000,12,Hancock County,2021
2021-09-22,TROUT P,AMHERST,BROOK TROUT,250,7,Hancock County,2021
2021-09-30,TROUT P,T40 MD,BROOK TROUT,400,7,Hancock County,2021
2021-05-12,TUNK L,T10 SD,L.L. SALMON,400,7,Hancock County,2021
2021-05-27,TUNK L,T10 SD,BROOK TROUT,1000,11,Hancock County,2021
2021-10-06,TUNK P (LITTLE),SULLIVAN,BROOK TROUT,2500,7,Hancock County,2021
2021-10-04,WALKER P,BROOKSVILLE,BROWN TROUT,700,12,Hancock County,2021
2021-10-22,WALKER P,BROOKSVILLE,BROOK TROUT,700,13,Hancock County,2021
2021-04-27,WEST L,T3 ND,BROOK TROUT,800,10,Hancock County,2021
2021-04-27,WEST L,T3 ND,L.L. SALMON,500,7,Hancock County,2021
2021-10-05,WEST L,T3 ND,BROOK TROUT,300,13,Hancock County,2021
2021-11-18,WEST L,T3 ND,L.L. SALMON,50,17,Hancock County,2021
2021-11-19,WILLIAMS P,T28 MD,BROOK TROUT,250,14,Hancock County,2021
2021-10-26,WITCH HOLE P,BAR HARBOR,BROOK TROUT,1125,8,Hancock County,2021
2021-10-26,WITCH HOLE P,BAR HARBOR,BROOK TROUT,50,13,Hancock County,2021
2021-10-18,YOUNGS P,OTIS,BROOK TROUT,250,7,Hancock County,2021
2021-10-18,YOUNGS P,OTIS,BROOK TROUT,75,13,Hancock County,2021
2021-04-13,BELGRADE STREAM,BELGRADE,BROOK TROUT,250,10,Kennebec County,2021
2021-05-07,BELGRADE STREAM,BELGRADE,BROOK TROUT,150,10,Kennebec County,2021
2021-04-09,CHINA L,CHINA,BROOK TROUT,200,10,Kennebec County,2021
2021-04-09,CHINA L,VASSALBORO,BROOK TROUT,250,10,Kennebec County,2021
2021-10-07,CHINA L,CHINA,BROWN TROUT,1250,12,Kennebec County,2021
2021-11-02,CHINA L,CHINA,BROOK TROUT,200,14,Kennebec County,2021
2021-10-07,COBBOSSEECONTEE L,MANCHESTER,BROWN TROUT,900,12,Kennebec County,2021
2021-10-08,COBBOSSEECONTEE L,MONMOUTH,BROWN TROUT,1600,12,Kennebec County,2021
2021-04-22,COBBOSSEECONTEE STREAM,GARDINER,BROOK TROUT,1000,10,Kennebec County,2021
2021-02-23,COCHNEWAGON P,MONMOUTH,BROOK TROUT,300,14,Kennebec County,2021
2021-10-08,COCHNEWAGON P,MONMOUTH,BROWN TROUT,300,12,Kennebec County,2021
2021-10-22,COCHNEWAGON P,MONMOUTH,BROOK TROUT,500,14,Kennebec County,2021
2021-12-01,COCHNEWAGON P,MONMOUTH,BROOK TROUT,25,17,Kennebec County,2021
2021-04-30,DENNIS B,LITCHFIELD,BROOK TROUT,10000,4,Kennebec County,2021
2021-04-12,ECHO L (CROTCHED P),FAYETTE,BROOK TROUT,500,10,Kennebec County,2021
2021-05-26,ECHO L (CROTCHED P),FAYETTE,L.L. SALMON,500,7,Kennebec County,2021
2021-10-28,ECHO L (CROTCHED P),FAYETTE,BROOK TROUT,300,13,Kennebec County,2021
2021-10-29,ECHO L (CROTCHED P),FAYETTE,SPLAKE,200,13,Kennebec County,2021
2021-10-05,FAIRBANKS P,MANCHESTER,BROWN TROUT,50,12,Kennebec County,2021
2021-10-29,FAIRBANKS P,MANCHESTER,BROOK TROUT,50,14,Kennebec County,2021
2021-04-12,FLYING P,VIENNA,BROOK TROUT,200,10,Kennebec County,2021
2021-10-27,FLYING P,VIENNA,BROWN TROUT,100,12,Kennebec County,2021
2021-10-28,FLYING P,VIENNA,BROOK TROUT,350,13,Kennebec County,2021
2021-11-01,FLYING P,VIENNA,L.L. SALMON,125,11,Kennebec County,2021
2021-04-22,GOULD P,SIDNEY,BROOK TROUT,200,10,Kennebec County,2021
2021-10-19,GREAT P,BELGRADE,BROWN TROUT,1436,12,Kennebec County,2021
2021-10-20,GREAT P,BELGRADE,BROWN TROUT,1289,12,Kennebec County,2021
2021-10-21,GREAT P,BELGRADE,BROWN TROUT,425,12,Kennebec County,2021
2021-04-13,JAMIES (JIMMIE) P,MANCHESTER,BROOK TROUT,300,10,Kennebec County,2021
2021-05-10,JAMIES (JIMMIE) P,MANCHESTER,BROOK TROUT,300,10,Kennebec County,2021
2021-05-27,JAMIES (JIMMIE) P,MANCHESTER,BROOK TROUT,300,10,Kennebec County,2021
2021-10-29,JAMIES (JIMMIE) P,MANCHESTER,SPLAKE,100,13,Kennebec County,2021
2021-11-03,JAMIES (JIMMIE) P,MANCHESTER,BROOK TROUT,400,14,Kennebec County,2021
2021-12-01,JAMIES (JIMMIE) P,MANCHESTER,BROOK TROUT,20,17,Kennebec County,2021
2021-10-22,JUG STREAM,MONMOUTH,BROOK TROUT,75,14,Kennebec County,2021
2021-11-22,JUG STREAM,MONMOUTH,BROWN TROUT,200,13,Kennebec County,2021
2021-10-19,KIMBALL P,VIENNA,BROOK TROUT,800,8,Kennebec County,2021
2021-04-21,LITCHFIELD SPORTSMAN CLUB P,LITCHFIELD,BROOK TROUT,100,10,Kennebec County,2021
2021-05-13,LITCHFIELD SPORTSMAN CLUB P,LITCHFIELD,BROOK TROUT,100,10,Kennebec County,2021
2021-04-13,LONG P,BELGRADE,BROOK TROUT,150,10,Kennebec County,2021
2021-11-23,LONG P,ROME,RAINBOW TROUT,4025,16,Kennebec County,2021
2021-11-30,LONG P,ROME,RAINBOW TROUT,150,19,Kennebec County,2021
2021-12-09,LONG P,ROME,RAINBOW TROUT,70,24,Kennebec County,2021
2021-05-26,MARANACOOK L,WINTHROP,L.L. SALMON,350,7,Kennebec County,2021
2021-10-05,MARANACOOK L,WINTHROP,BROWN TROUT,200,12,Kennebec County,2021
2021-11-02,MARANACOOK L,WINTHROP,BROOK TROUT,400,14,Kennebec County,2021
2021-10-28,MCGRATH P,OAKLAND,BROOK TROUT,400,13,Kennebec County,2021
2021-11-22,MCGRATH P,OAKLAND,BROOK TROUT,220,14,Kennebec County,2021
2021-12-01,MCGRATH P,OAKLAND,BROOK TROUT,25,17,Kennebec County,2021
2021-04-12,MESSALONSKEE L,OAKLAND,BROOK TROUT,250,10,Kennebec County,2021
2021-04-12,MESSALONSKEE L,OAKLAND,BROOK TROUT,200,14,Kennebec County,2021
2021-04-15,MESSALONSKEE L,OAKLAND,BROOK TROUT,250,10,Kennebec County,2021
2021-06-05,MESSALONSKEE L,OAKLAND,BROOK TROUT,263,10,Kennebec County,2021
2021-10-19,MESSALONSKEE L,SIDNEY,BROWN TROUT,1400,12,Kennebec County,2021
2021-11-04,MESSALONSKEE L,SIDNEY,SPLAKE,1100,13,Kennebec County,2021
2021-04-12,MESSALONSKEE STREAM,OAKLAND,BROOK TROUT,300,14,Kennebec County,2021
2021-04-15,MESSALONSKEE STREAM,OAKLAND,BROOK TROUT,400,10,Kennebec County,2021
2021-04-15,MESSALONSKEE STREAM,WATERVILLE,BROOK TROUT,400,10,Kennebec County,2021
2021-05-06,MESSALONSKEE STREAM,OAKLAND,BROOK TROUT,400,10,Kennebec County,2021
2021-05-06,MESSALONSKEE STREAM,WATERVILLE,BROOK TROUT,400,10,Kennebec County,2021
2021-10-12,MINNEHONK L,MOUNT VERNON,BROOK TROUT,300,12,Kennebec County,2021
2021-10-12,MINNEHONK L,MOUNT VERNON,SPLAKE,100,14,Kennebec County,2021
2021-10-29,MINNEHONK L,MOUNT VERNON,SPLAKE,100,13,Kennebec County,2021
2021-11-10,MINNEHONK L,MOUNT VERNON,BROOK TROUT,35,17,Kennebec County,2021
2021-05-21,MONMOUTH SPORTSMAN CLUB P,MONMOUTH,BROOK TROUT,110,10,Kennebec County,2021
2021-04-14,"NARROWS P (LOWER)",WINTHROP,BROOK TROUT,200,10,Kennebec County,2021
2021-10-27,"NARROWS P (LOWER)",WINTHROP,BROOK TROUT,200,13,Kennebec County,2021
2021-04-14,"NARROWS P (UPPER)",WINTHROP,BROOK TROUT,200,10,Kennebec County,2021
2021-05-10,"NARROWS P (UPPER)",WINTHROP,BROOK TROUT,200,10,Kennebec County,2021
2021-10-27,"NARROWS P (UPPER)",WINTHROP,BROOK TROUT,400,13,Kennebec County,2021
2021-11-01,"NARROWS P (UPPER)",WINTHROP,L.L. SALMON,200,11,Kennebec County,2021
2021-05-26,PARKER P,MOUNT VERNON,L.L. SALMON,250,7,Kennebec County,2021
2021-10-27,PARKER P,MOUNT VERNON,BROOK TROUT,350,13,Kennebec County,2021
2021-11-18,PARKER P,MOUNT VERNON,BROOK TROUT,250,14,Kennebec County,2021
2021-04-30,POTTERS B,LITCHFIELD,BROOK TROUT,10000,4,Kennebec County,2021
2021-04-12,SALMON L (ELLIS P),BELGRADE,BROOK TROUT,400,10,Kennebec County,2021
2021-10-06,SALMON L (ELLIS P),BELGRADE,BROWN TROUT,400,12,Kennebec County,2021
2021-10-28,SALMON L (ELLIS P),BELGRADE,BROOK TROUT,500,13,Kennebec County,2021
2021-04-09,SAM ASSOCIATION P,AUGUSTA,BROOK TROUT,200,10,Kennebec County,2021
2021-05-20,SAM ASSOCIATION P,AUGUSTA,BROOK TROUT,200,10,Kennebec County,2021
2021-10-29,SAM ASSOCIATION P,AUGUSTA,BROOK TROUT,150,8,Kennebec County,2021
2021-10-29,SAM ASSOCIATION P,AUGUSTA,BROOK TROUT,50,14,Kennebec County,2021
2021-12-01,SAM ASSOCIATION P,AUGUSTA,BROOK TROUT,10,17,Kennebec County,2021
2021-12-16,SAM ASSOCIATION P (UPPER BIG),AUGUSTA,BROOK TROUT,100,10,Kennebec County,2021
2021-12-16,SAM ASSOCIATION P (UPPER BIG),AUGUSTA,BROOK TROUT,100,13,Kennebec County,2021
2021-04-15,SAND P (TACOMA LKS),MONMOUTH,BROOK TROUT,300,10,Kennebec County,2021
2021-10-06,SAND P (TACOMA LKS),MONMOUTH,BROWN TROUT,200,12,Kennebec County,2021
2021-10-22,SAND P (TACOMA LKS),MONMOUTH,BROOK TROUT,300,14,Kennebec County,2021
2021-11-02,SAVADE P,WINDSOR,BROOK TROUT,450,14,Kennebec County,2021
2021-04-29,SEBASTICOOK R,CLINTON,BROOK TROUT,250,10,Kennebec County,2021
2021-10-15,SILVER L,SIDNEY,BROWN TROUT,25,13,Kennebec County,2021
2021-10-15,SILVER L,SIDNEY,RAINBOW TROUT,75,13,Kennebec County,2021
2021-05-10,SPECTACLE P,VASSALBORO,BROOK TROUT,500,10,Kennebec County,2021
2021-10-29,SPECTACLE P,VASSALBORO,BROWN TROUT,150,13,Kennebec County,2021
2021-10-07,THREEMILE P,CHINA,BROWN TROUT,600,12,Kennebec County,2021
2021-11-04,THREEMILE P,CHINA,BROOK TROUT,300,13,Kennebec County,2021
2021-11-12,TILTON P,FAYETTE,BROOK TROUT,500,8,Kennebec County,2021
2021-11-12,TILTON P,FAYETTE,BROOK TROUT,400,14,Kennebec County,2021
2021-12-01,TILTON P,FAYETTE,BROOK TROUT,30,17,Kennebec County,2021
2021-11-02,TOGUS P,AUGUSTA,BROOK TROUT,550,13,Kennebec County,2021
2021-11-02,TOGUS P,AUGUSTA,BROWN TROUT,400,13,Kennebec County,2021
2021-04-09,TOGUS VA HOSPITAL,AUGUSTA,BROOK TROUT,300,10,Kennebec County,2021
2021-04-21,TYLER P,MANCHESTER,BROOK TROUT,250,10,Kennebec County,2021
2021-05-19,WAYNE F&G CLUB P,WINTHROP,BROOK TROUT,220,10,Kennebec County,2021
2021-04-29,WILSON STREAM,MONMOUTH,BROOK TROUT,312,10,Kennebec County,2021
2021-04-29,WOODBURY P,LITCHFIELD,BROOK TROUT,208,10,Kennebec County,2021
2021-10-06,WOODBURY P,LITCHFIELD,BROWN TROUT,250,12,Kennebec County,2021
2021-10-22,WOODBURY P,LITCHFIELD,BROOK TROUT,300,14,Kennebec County,2021
2021-04-20,ALFORD L,HOPE,BROOK TROUT,200,10,Knox County,2021
2021-10-23,ALFORD L,HOPE,L.L. SALMON,150,11,Knox County,2021
2021-10-30,ALFORD L,HOPE,BROWN TROUT,200,13,Knox County,2021
2021-10-31,ALFORD L,HOPE,BROOK TROUT,500,14,Knox County,2021
2021-04-24,BOOTH QUARRY P,VINALHAVEN,BROOK TROUT,125,10,Knox County,2021
2021-04-20,CHICKAWAUKIE P,ROCKLAND,BROOK TROUT,250,10,Knox County,2021
2021-11-01,CHICKAWAUKIE P,ROCKLAND,BROOK TROUT,500,14,Knox County,2021
2021-11-23,CHICKAWAUKIE P,ROCKLAND,BROOK TROUT,300,14,Knox County,2021
2021-10-28,CRYSTAL P,WASHINGTON,BROOK TROUT,200,14,Knox County,2021
2021-10-28,CRYSTAL P,WASHINGTON,BROWN TROUT,100,12,Knox County,2021
2021-12-01,CRYSTAL P,WASHINGTON,BROOK TROUT,25,17,Knox County,2021
2021-11-08,FRESH P,NORTH HAVEN,BROOK TROUT,75,14,Knox County,2021
2021-04-16,GOOSE R,CAMDEN,BROOK TROUT,200,10,Knox County,2021
2021-11-09,HOBBS P,HOPE,BROOK TROUT,100,14,Knox County,2021
2021-04-20,HOSMER P,CAMDEN,BROOK TROUT,250,10,Knox County,2021
2021-11-09,HOSMER P,CAMDEN,BROOK TROUT,250,14,Knox County,2021
2021-11-09,HOSMER P,CAMDEN,BROWN TROUT,50,13,Knox County,2021
2021-04-24,LAWSON QUARRY P,VINALHAVEN,BROOK TROUT,125,10,Knox County,2021
2021-10-18,LONG P (TURNERS L),ISLE AU HAUT,BROOK TROUT,1000,7,Knox County,2021
2021-11-09,MACES P,ROCKPORT,BROOK TROUT,300,8,Knox County,2021
2021-11-09,MACES P,ROCKPORT,BROOK TROUT,150,14,Knox County,2021
2021-11-23,MACES P,ROCKPORT,BROOK TROUT,100,14,Knox County,2021
2021-12-01,MACES P,ROCKPORT,BROOK TROUT,25,17,Knox County,2021
2021-04-16,MEGUNTICOOK R,CAMDEN,BROOK TROUT,400,10,Knox County,2021
2021-05-17,MEGUNTICOOK R,CAMDEN,BROOK TROUT,200,10,Knox County,2021
